
,Gene names,Location,median log conc uM median norm,conc uM
27107,TMEM30A,plasma membrane,-3.77623193096342,0.022908851127894
27108,TMEM33,astrocytes,-1.28458621146003,0.276765082160511
27109,TMEM33,axon,-3.91481984468079,0.01994414136517
27110,TMEM33,er,-2.38529260628967,0.09206203770652
27111,TMEM33,neurons,-2.01502892345706,0.133316547334752
27112,TMEM35,astrocytes,-3.33046317541667,0.035776530420083
27113,TMEM35,axon,-2.53575907409418,0.079201576576244
27114,TMEM35,er,-1.87440239945078,0.153446639246352
27115,TMEM35,neurons,-1.25341398492486,0.285528341553065
27116,TMEM38A,astrocytes,-4.91400711081771,0.007343005064432
27117,TMEM38A,axon,-4.98196253447855,0.006860585201933
27118,TMEM38A,neurons,-3.75428655189938,0.023417151573179
27119,TMEM38B,astrocytes,-5.17244642463621,0.005670678947204
27120,TMEM38B,"subcellular,not specified",-4.99020339568087,0.006804280390232
27121,TMEM39B,astrocytes,-5.82050928134608,0.002966094183623
27122,TMEM39B,"subcellular,not specified",-7.76461761521075,0.000424491907835
27123,TMEM41A,astrocytes,-5.73624859959748,0.003226850807347
27124,TMEM41A,"subcellular,not specified",-5.14391987272518,0.005834773259331
27125,TMEM41B,astrocytes,-2.80873688716147,0.060281086138585
27126,TMEM41B,neurons,-3.84235768196572,0.021442985959757
27127,TMEM41B,"subcellular,not specified",-3.88301773471579,0.020588600405807
27128,TMEM43,astrocytes,-0.902167625505445,0.405689323440809
27129,TMEM43,axon,-5.32714618773518,0.004857913823085
27130,TMEM43,er,-1.37421403247204,0.253038397632487
27131,TMEM43,neurons,-1.73054904438984,0.177187099675457
27132,TMEM44,neurons,-4.42704999126352,0.011949689415662
27133,TMEM44,"subcellular,not specified",-7.87496832143527,0.000380141
27134,TMEM47,"subcellular,not specified",-5.21888806253939,0.005413345082322
27135,TMEM5,"subcellular,not specified",-7.93804091803981,0.000356905
27136,TMEM50A,neurons,-4.18988000220645,0.015148102502866
27137,TMEM50A,"subcellular,not specified",-5.89939597929159,0.0027411
27138,TMEM50B,astrocytes,-5.14774832766967,0.005812477798612
27139,TMEM55A,astrocytes,-2.78198991042004,0.06191517905194
27140,TMEM55A,axon,-5.77280600232389,0.003111015737788
27141,TMEM55A,lysosome,-4.63222680355174,0.009733061337423
27142,TMEM55A,neurons,-3.89100559831563,0.020424796566388
27143,TMEM55A,plasma membrane,-4.0535555756799,0.017360538065394
27144,TMEM55B,astrocytes,-3.17217781863182,0.041912221222363
27145,TMEM55B,axon,-4.52226350588155,0.010864404173134
27146,TMEM55B,neurons,-3.22297956891015,0.039836186592364
27147,TMEM55B,"subcellular,not specified",-4.88054700614062,0.00759285955062
27148,TMEM56,neurons,-3.62111852216469,0.026752736222901
27149,TMEM57,astrocytes,-5.86754331944282,0.002829816757445
27150,TMEM57,er,-3.11854133781542,0.044221625810795
27151,TMEM59,astrocytes,-3.10144582576566,0.044984116159031
27152,TMEM59,lysosome,-2.91721488684733,0.054084108094462
27153,TMEM59,neurons,-3.59764580300428,0.027388123649404
27154,TMEM59,"subcellular,not specified",-6.01203960308043,0.002449087915613
27155,TMEM59L,neurons,-4.88425449224269,0.007564761248578
27156,TMEM62,astrocytes,-4.79070087864274,0.008306633399266
27157,TMEM62,neurons,-3.7817372632029,0.022783076823547
27158,TMEM62,"subcellular,not specified",-8.26221130267466,0.00025808764984
27159,TMEM63A,astrocytes,-5.3523394546814,0.004737055898631
27160,TMEM63A,neurons,-5.4817573269815,0.00416200925642
27161,TMEM63B,astrocytes,-5.93813839302783,0.002636934019349
27162,TMEM63B,endosome,-5.15681807000339,0.005759998469401
27163,TMEM63B,neurons,-4.51690298418489,0.010922799422092
27164,TMEM63B,"subcellular,not specified",-6.69245996779954,0.001240228096118
27165,TMEM63C,"subcellular,not specified",-9.50409972085715,7.45455864647263E-05
27166,TMEM65,astrocytes,-2.18011780807865,0.113028214219324
27167,TMEM65,neurons,-1.90043380489344,0.149503749695088
27168,TMEM65,"subcellular,not specified",-3.46011347372117,0.031426195768658
27169,TMEM67,astrocytes,-4.80669896347171,0.008174800522028
27170,TMEM67,neurons,-5.43125960164143,0.004377578323643
27171,TMEM67,"subcellular,not specified",-6.66024769812841,0.001280829072125
27172,TMEM68,astrocytes,-3.84845907479177,0.021312552197501
27173,TMEM68,neurons,-4.10224756184378,0.016535469116255
27174,TMEM68,"subcellular,not specified",-4.08727372221754,0.016784931623632
27175,TMEM69,"subcellular,not specified",-6.95901606727954,0.000950030881288
27176,TMEM70,astrocytes,-3.92183423493154,0.019804734871778
27177,TMEM70,neurons,-4.66738072732085,0.009396850234254
27178,TMEM70,"subcellular,not specified",-3.77018224850493,0.023047862465964
27179,TMEM74,"subcellular,not specified",-6.99099315917186,0.000920132239952
27180,TMEM74B,neurons,-4.23904139058122,0.01442140971827
27181,TMEM74B,"subcellular,not specified",-6.63872047985316,0.001308700681898
27182,TMEM87A,astrocytes,-2.96158985603612,0.051736598009622
27183,TMEM87A,lysosome,-3.78343831523191,0.022744354568112
27184,TMEM87A,neurons,-3.31231661277708,0.036431677829011
27185,TMEM87A,"subcellular,not specified",-5.61342152876119,0.003648564309018
27186,TMEM87B,astrocytes,-5.5954081747382,0.003714882704717
27187,TMEM87B,neurons,-4.6214278913628,0.009838737378317
27188,TMEM87B,"subcellular,not specified",-6.37375333838831,0.001705744957607
27189,TMEM9,astrocytes,-2.70126527163975,0.067120533282831
27190,TMEM9,"subcellular,not specified",-4.10367671447763,0.016511854285634
27191,TMEM97,astrocytes,-3.39818416105595,0.033433925497287
27192,TMEM97,neurons,-3.31195420494454,0.036444883347155
27193,TMEM97,"subcellular,not specified",-3.48024259538419,0.030799938203509
27194,TMEM98,"subcellular,not specified",-7.7378254024028,0.000436018710126
27195,TMEM9B,astrocytes,-3.60740487828012,0.027122140873017
27196,TMEM9B,neurons,-3.36687980480148,0.034497107301223
27197,TMEM9B,"subcellular,not specified",-3.57800784479378,0.0279312863243
27198,TMF1,astrocytes,-4.18414492133683,0.01523522769194
27199,TMF1,golgi,-4.46061232384724,0.011555285543854
27200,TMF1,neurons,-4.15182053862452,0.015735742864387
27201,TMLHE,astrocytes,-1.585654316124,0.204813736333722
27202,TMLHE,"subcellular,not specified",-6.07287318140974,0.002304542321135
27203,TMOD1,astrocytes,-2.96908745357545,0.051350148352014
27204,TMOD1,axon,-7.45408984550133,0.000579068462049
27205,TMOD1,neurons,-4.71945408803255,0.008920046779793
27206,TMOD2,actin binding proteins,-1.02236387229306,0.359743546474429
27207,TMOD2,astrocytes,-2.11326210688373,0.120843119594947
27208,TMOD2,axon,-2.12690346952634,0.119205847478508
27209,TMOD2,neurons,-1.39485921492148,0.247867930016909
27210,TMOD3,actin binding proteins,-1.52135062722793,0.218416688119292
27211,TMOD3,astrocytes,-2.46286350141993,0.08519065779776
27212,TMOD3,cytoplasm,-3.70627925744042,0.024568767477077
27213,TMOD4,astrocytes,-5.91044607676491,0.002710977313636
27214,TMPO,astrocytes,-0.417877588381669,0.658442824543507
27215,TMPO,axon,-5.1881275566874,0.005582449855768
27216,TMPO,neurons,-2.98161995849532,0.050710618193145
27217,TMPO,nuclear pore complex/nuclear,0.923208508714763,2.51735439982535
27218,TMPO,"subcellular,not specified",-5.26597784841373,0.005164340616197
27219,TMPPE,astrocytes,-4.04615018809789,0.017489576779543
27220,TMPPE,neurons,-5.22852496476772,0.005361427767873
27221,TMPPE,"subcellular,not specified",-5.85199894598087,0.002874148145138
27222,TMSB10,astrocytes,-2.09319679374356,0.123292364892322
27223,TMSB10,plasma membrane,3.33591833315042,28.1041803773033
27224,TMSB15B1,"subcellular,not specified",-0.834308028988934,0.434174813895279
27225,TMSB15B2,astrocytes,-0.700178242555019,0.496496799045967
27226,TMSB15B2,neurons,-1.19468929320564,0.302798020970226
27227,TMSB15L,"subcellular,not specified",0.432179619256266,1.54061181385838
27228,TMSB4X,astrocytes,-0.475982588348148,0.621274299565097
27229,TMSB4X,axon,2.23025526263458,9.30224029081107
27230,TMSB4X,large protein complex,4.1501684385801,63.4446859309745
27231,TMSB4X,neurons,1.00848121453936,2.74143420116369
27232,TMTC3,astrocytes,-3.02822154543749,0.048401641747231
27233,TMTC3,er,-3.00808536333984,0.049386144820891
27234,TMTC3,lysosome,-4.98745652381485,0.006822996570311
27235,TMTC3,neurons,-3.68267855208707,0.025155504185505
27236,TMTC4,astrocytes,-5.29539112192186,0.005014652651296
27237,TMTC4,neurons,-4.5664094975091,0.010395216843657
27238,TMTC4,"subcellular,not specified",-5.45955078981206,0.004255466914617
27239,TMUB1,astrocytes,-3.30840053669629,0.036574626767915
27240,TMUB1,neurons,-4.02825735776144,0.017805331256043
27241,TMUB1,"subcellular,not specified",-4.59644036491365,0.010087680370878
27242,TMUB2,"subcellular,not specified",-5.13948622860235,0.0058607
27243,TMX1,astrocytes,-0.926398250789975,0.39597735615475
27244,TMX1,er,-1.99116093139702,0.136536823515089
27245,TMX2,astrocytes,-2.38415202093896,0.092167102224219
27246,TMX2,axon,-2.34491441933587,0.095855405148717
27247,TMX2,er,-2.68482981925181,0.068232804918104
27248,TMX2,neurons,-1.207357766487,0.298986228109406
27249,TMX3,astrocytes,-0.814814294016325,0.442721535766112
27250,TMX3,er,-1.66889996328499,0.188454258261295
27251,TMX3,neurons,-1.46661176675387,0.230705847638214
27252,TMX4,astrocytes,-1.8114754109791,0.163412857729155
27253,TMX4,er,-1.00344865259584,0.366612937901815
27254,TNC,astrocytes,-3.1226025791991,0.044042395309511
27255,TNC,er,-4.72816829507177,0.00884265334631
27256,TNC,neurons,-4.08589764561405,0.016808044874485
27257,TNC,"subcellular,not specified",-7.31404933778422,0.000666114261861
27258,TNFAIP1,astrocytes,-4.38525547629434,0.012459704568536
27259,TNFAIP1,neurons,-4.80143983534234,0.008217906094918
27260,TNFAIP2,astrocytes,-5.99252480227533,0.002497350766761
27261,TNFAIP2,neurons,-5.71557190822589,0.003294265965005
27262,TNFAIP2,plasma membrane,-5.48668868615856,0.004141535417296
27263,TNFAIP3,neurons,-4.49233197458704,0.011194508039195
27264,TNFAIP8,astrocytes,-3.20885433514387,0.040402874920682
27265,TNFAIP8,neurons,-4.27888663123243,0.013858082656904
27266,TNFAIP8,"subcellular,not specified",-3.56710453555151,0.028237496092961
27267,TNFAIP8L2,astrocytes,-3.45174569465632,0.031690266533763
27268,TNFRSF10B,plasma membrane,-2.79909380139128,0.060865193595397
27269,TNFRSF10B,"subcellular,not specified",-8.84557329592782,0.000144017851701
27270,TNFRSF11B,golgi,-5.55737112320108,0.003858907667682
27271,TNFRSF12A,cytoplasm,-4.41306477281348,0.012117982497329
27272,TNFRSF19,astrocytes,-5.55182915937323,0.003880352964032
27273,TNFRSF19,"subcellular,not specified",-8.83254112551928,0.000145907
27274,TNFRSF21,"subcellular,not specified",-6.05456360937521,0.002347126161067
27275,TNFSF9,astrocytes,-4.27664121659518,0.013889234760152
27276,TNIK,astrocytes,-4.53558559850764,0.010720627404557
27277,TNIK,large protein complex,-1.51130879499592,0.220621041206409
27278,TNIK,neurons,-3.53556106946417,0.029142401489952
27279,TNIP1,astrocytes,-5.74705172209166,0.003192178365334
27280,TNIP1,neurons,-5.29849027755976,0.004999135519683
27281,TNIP1,"subcellular,not specified",-5.47923824237334,0.004172506926585
27282,TNK2,astrocytes,-5.1742350335252,0.005660545385623
27283,TNK2,neurons,-5.51278086573751,0.004034871332046
27284,TNK2,"subcellular,not specified",-8.81356130153976,0.000148702736545
27285,TNKS,astrocytes,-7.56073920360305,0.000520490353302
27286,TNKS,neurons,-5.11568543271503,0.006001862551266
27287,TNKS,"subcellular,not specified",-6.50805215591171,0.001491381875041
27288,TNKS1BP1,astrocytes,-2.695877876035,0.067483113954624
27289,TNKS1BP1,large protein complex,-3.54294003530373,0.028928152146309
27290,TNKS1BP1,neurons,-3.78217125658491,0.022773191264273
27291,TNKS1BP1,plasma membrane,-4.04225920133118,0.017557761057384
27292,TNPO1,astrocytes,-0.163876506572009,0.848846842414159
27293,TNPO1,large protein complex,-0.391197335983477,0.676246695064752
27294,TNPO1,mitochondria,-3.68028926264178,0.025215679826031
27295,TNPO1,neurons,-0.528872873413751,0.589268776015087
27296,TNPO2,astrocytes,-2.8641324321384,0.057032589316321
27297,TNPO2,neurons,-1.35147823140638,0.258857326653065
27298,TNPO2,"subcellular,not specified",-2.12775624521368,0.11910423496249
27299,TNPO3,astrocytes,-2.29731202155984,0.100528699854417
27300,TNPO3,large protein complex,-1.71426365098602,0.180096285622442
27301,TNPO3,neurons,-1.84982229131382,0.157265111206823
27302,TNPO3,"subcellular,not specified",-9.52874699967914,7.27306985109065E-05
27303,TNR,astrocytes,-5.63325510087823,0.003576913143722
27304,TNR,axon,-4.19345457402655,0.015094051185243
27305,TNR,neurons,-4.40847093300843,0.012173778628803
27306,TNRC18,neurons,-4.79538904578342,0.008267781656406
27307,TNRC18,"subcellular,not specified",-5.25922381084569,0.005199338823293
27308,TNRC6A,large protein complex,-5.75180268839854,0.003177048402905
27309,TNRC6B,astrocytes,-4.06064217813712,0.017237945728308
27310,TNRC6B,large protein complex,-4.54247237077768,0.010647050529419
27311,TNRC6B,neurons,-4.49117420606087,0.011207476193881
27312,TNRC6C,astrocytes,-5.83612941223516,0.002920123373969
27313,TNRC6C,large protein complex,-3.9101010635512,0.020038475799821
27314,TNRC6C,neurons,-5.1032848685883,0.006076752411295
27315,TNRC6C,"subcellular,not specified",-7.05449283828984,0.000863520570618
27316,TNS1,astrocytes,-3.69180984703798,0.02492684741216
27317,TNS1,neurons,-4.63155449308873,0.009739607176569
27318,TNS1,"subcellular,not specified",-9.02847102134712,0.000119945747528
27319,TNS3,astrocytes,-2.82489202772173,0.059315060865961
27320,TNS3,neurons,-5.54570176610957,0.003904202405479
27321,TNS3,"subcellular,not specified",-6.17497920318427,0.002080849192037
27322,TNXB,astrocytes,-5.58739651061243,0.003744764639391
27323,TOB2,"subcellular,not specified",-8.94277427590928,0.000130678
27324,TOE1,astrocytes,-4.49724717397473,0.01113961980395
27325,TOE1,large protein complex,-2.63539498750851,0.071690646905437
27326,TOE1,neurons,-4.62169700095327,0.009836090035959
27327,TOLLIP,astrocytes,-0.58704208653485,0.555969364241418
27328,TOLLIP,axon,-2.67701577328781,0.068768067752621
27329,TOLLIP,large protein complex,-2.18163795401955,0.112856525367388
27330,TOLLIP,lysosome,-4.19132924052851,0.015126165192247
27331,TOLLIP,neurons,-1.42534221159095,0.24042617250573
27332,TOM1,astrocytes,-2.581364397473,0.075670688660874
27333,TOM1,cytoplasm,-4.2463035575788,0.014317058399522
27334,TOM1,neurons,-4.14226205248747,0.015886873885631
27335,TOM1,"subcellular,not specified",-4.47651166126354,0.0113730169744
27336,TOM1L1,astrocytes,-5.09735794008625,0.006112875833084
27337,TOM1L1,neurons,-3.73842628513247,0.023791514746454
27338,TOM1L1,"subcellular,not specified",-5.82049409147991,0.002966139238539
27339,TOM1L2,astrocytes,-3.42687286299804,0.032488377694692
27340,TOM1L2,endosome,-2.32852333206554,0.097439526730686
27341,TOM1L2,neurons,-3.0321102657007,0.048213786796604
27342,TOMM20,astrocytes,-1.73920213911393,0.175660497360781
27343,TOMM20,axon,-2.67280802109545,0.069058036370687
27344,TOMM20,mitochondria,-1.59617448487772,0.202670355396991
27345,TOMM20,neurons,-1.73425053261762,0.176532456037196
27346,TOMM20,"subcellular,not specified",-1.64848052685831,0.192341945113384
27347,TOMM22,astrocytes,0.415817765976308,1.51560964805841
27348,TOMM22,axon,-2.53503927083914,0.079258606651622
27349,TOMM22,mitochondria,-0.794887642292222,0.451631976405569
27350,TOMM22,neurons,-0.322786441072644,0.724128481958152
27351,TOMM22,"subcellular,not specified",-5.81113618307824,0.002994026376976
27352,TOMM34,astrocytes,-1.65273854896599,0.191524690038731
27353,TOMM34,axon,-3.67579024211347,0.025329381267976
27354,TOMM34,large protein complex,-0.833543544894382,0.434506860540775
27355,TOMM34,neurons,-2.32478997034018,0.097803983631725
27356,TOMM40,astrocytes,-0.055978709309225,0.945559267286059
27357,TOMM40,axon,-2.65075409458668,0.070597955446282
27358,TOMM40,mitochondria,-1.33455185957564,0.263276133701407
27359,TOMM40,neurons,-0.160381593148108,0.851818678768996
27360,TOMM40L,astrocytes,-3.70192249080127,0.024676041377578
27361,TOMM40L,axon,-6.1322799992217,0.002171624010887
27362,TOMM40L,neurons,-3.07980669118148,0.045968141837412
27363,TOMM40L,"subcellular,not specified",-4.16151724370121,0.015583895406477
27364,TOMM5,astrocytes,-2.51115663468334,0.081174295916259
27365,TOMM5,neurons,-1.62820947450596,0.196280705285255
27366,TOMM5,"subcellular,not specified",-2.02659740269532,0.131783164181362
27367,TOMM6,astrocytes,-3.27787826878593,0.037708178610485
27368,TOMM6,"subcellular,not specified",-2.7148015813321,0.066218090608987
27369,TOMM7,astrocytes,-1.3930743776321,0.248310728985749
27370,TOMM7,neurons,-2.09214674539834,0.123421895831028
27371,TOMM7,"subcellular,not specified",-3.12495087255633,0.043939092185661
27372,TOMM70A,astrocytes,-0.79374885989284,0.452146579906389
27373,TOMM70A,axon,-2.61528015167118,0.07314729348872
27374,TOMM70A,mitochondria,-1.50176274264068,0.222737185559004
27375,TOMM70A,neurons,-0.057077315955754,0.944521039996455
27376,TONSL,"subcellular,not specified",-7.3027964308405,0.000673652316634
27377,TOP1,astrocytes,-1.03555270148438,0.355030101024017
27378,TOP1,axon,-3.21449699175019,0.04017553736866
27379,TOP1,neurons,-0.29653403393007,0.74339032633918
27380,TOP1,nuclear pore complex/nuclear,1.3390141955637,3.81528053041975
27381,TOP1MT,neurons,-6.86189693550684,0.00104692609654
27382,TOP2A,astrocytes,-4.38266692506109,0.012491998931937
27383,TOP2A,axon,-4.77141085906264,0.008468423974979
27384,TOP2A,neurons,-3.4154842443492,0.032860490341361
27385,TOP2A,nuclear pore complex/nuclear,-0.749745635021132,0.472486721531939
27386,TOP2A,"subcellular,not specified",-8.74683753486999,0.000158963246767
27387,TOP2B,astrocytes,-0.868168095910074,0.419719731707655
27388,TOP2B,neurons,-0.057018364366338,0.944576722654274
27389,TOP2B,nuclear pore complex/nuclear,1.11331778175394,3.04444245245332
27390,TOP3A,"subcellular,not specified",-7.55445790129948,0.00052377
27391,TOP3B,astrocytes,-4.09078064253734,0.016726171299963
27392,TOP3B,large protein complex,-2.21777369959498,0.108851174683602
27393,TOPBP1,astrocytes,-4.29858824091092,0.013587728076579
